locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sample_Maccabi_Ecoli_SeqPlate10_A3_00975	CDS	711	ecpE			putative fimbrial chaperone EcpE
Sample_Maccabi_Ecoli_SeqPlate10_A3_00976	CDS	1644	ecpD			Fimbria adhesin EcpD
Sample_Maccabi_Ecoli_SeqPlate10_A3_00977	CDS	2526	ecpC			putative outer membrane usher protein EcpC
Sample_Maccabi_Ecoli_SeqPlate10_A3_00978	CDS	669	ecpB			putative fimbrial chaperone EcpB
Sample_Maccabi_Ecoli_SeqPlate10_A3_00979	CDS	588	ecpA			Common pilus major fimbrillin subunit EcpA
Sample_Maccabi_Ecoli_SeqPlate10_A3_00980	CDS	543	ecpR_2			HTH-type transcriptional regulator EcpR
Sample_Maccabi_Ecoli_SeqPlate10_A3_00981	CDS	141	ykgO		COG0257	50S ribosomal protein L36 2
Sample_Maccabi_Ecoli_SeqPlate10_A3_00982	CDS	267	ykgM		COG0254	50S ribosomal protein L31 type B
Sample_Maccabi_Ecoli_SeqPlate10_A3_00983	CDS	102	ykgR			putative membrane protein YkgR
Sample_Maccabi_Ecoli_SeqPlate10_A3_00984	CDS	1143		1.-.-.-		NADH oxidase
Sample_Maccabi_Ecoli_SeqPlate10_A3_00985	CDS	921	ycjY_1		COG1073	putative protein YcjY
Sample_Maccabi_Ecoli_SeqPlate10_A3_00986	CDS	927	pgrR_1			HTH-type transcriptional regulator PgrR
Sample_Maccabi_Ecoli_SeqPlate10_A3_00987	CDS	894	pgrR_2			HTH-type transcriptional regulator PgrR
Sample_Maccabi_Ecoli_SeqPlate10_A3_00988	CDS	990	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
Sample_Maccabi_Ecoli_SeqPlate10_A3_00989	CDS	852	yvgN_1	1.1.1.-	COG0656	Glyoxal reductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_00990	CDS	4254				Invasin
Sample_Maccabi_Ecoli_SeqPlate10_A3_00991	CDS	858	rob_2		COG2207	Right origin-binding protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_00992	CDS	870	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
Sample_Maccabi_Ecoli_SeqPlate10_A3_00993	CDS	594	rclC		COG3059	Inner membrane protein RclC
Sample_Maccabi_Ecoli_SeqPlate10_A3_00994	CDS	1326	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
Sample_Maccabi_Ecoli_SeqPlate10_A3_00995	CDS	855	rclR_1		COG2207	RCS-specific HTH-type transcriptional activator RclR
Sample_Maccabi_Ecoli_SeqPlate10_A3_00996	CDS	720	lutA_1		COG0247	Lactate utilization protein A
Sample_Maccabi_Ecoli_SeqPlate10_A3_00997	CDS	1428	lutB		COG1139	Lactate utilization protein B
Sample_Maccabi_Ecoli_SeqPlate10_A3_00998	CDS	696	lutC		COG1556	Lactate utilization protein C
Sample_Maccabi_Ecoli_SeqPlate10_A3_00999	CDS	669				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01000	CDS	1671				Putative truncated GMC-type inactive oxidoreductase L894
Sample_Maccabi_Ecoli_SeqPlate10_A3_01001	CDS	1473	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01002	CDS	588	betI		COG1309	HTH-type transcriptional regulator BetI
Sample_Maccabi_Ecoli_SeqPlate10_A3_01003	CDS	2034	betT		COG1292	High-affinity choline transport protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01004	CDS	1089	pdeL	3.1.4.52	COG2200	Cyclic di-GMP phosphodiesterase PdeL
Sample_Maccabi_Ecoli_SeqPlate10_A3_01005	CDS	933	yahB_1			putative HTH-type transcriptional regulator YahB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01006	CDS	498				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01007	CDS	606				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01008	CDS	864				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01009	CDS	1548	fdrA_1		COG0074	Protein FdrA
Sample_Maccabi_Ecoli_SeqPlate10_A3_01010	CDS	1419				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01011	CDS	951	arcC2_1	2.7.2.2		Carbamate kinase 2
Sample_Maccabi_Ecoli_SeqPlate10_A3_01012	CDS	1383	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01013	CDS	411				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01014	CDS	987	lsrB_1			Autoinducer 2-binding protein LsrB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01015	CDS	1485	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
Sample_Maccabi_Ecoli_SeqPlate10_A3_01016	CDS	972	rbsC_1		COG1172	Ribose import permease protein RbsC
Sample_Maccabi_Ecoli_SeqPlate10_A3_01017	CDS	957	lsrD_1			Autoinducer 2 import system permease protein LsrD
Sample_Maccabi_Ecoli_SeqPlate10_A3_01018	CDS	1050		1.-.-.-		putative zinc-type alcohol dehydrogenase-like protein L498
Sample_Maccabi_Ecoli_SeqPlate10_A3_01019	CDS	816				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01020	tRNA	81				tRNA-Ser(gga)
Sample_Maccabi_Ecoli_SeqPlate10_A3_01021	CDS	459	leuE_1		COG1280	Leucine efflux protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01022	CDS	276	bhsA_3			Multiple stress resistance protein BhsA
Sample_Maccabi_Ecoli_SeqPlate10_A3_01023	CDS	1587	prpR		COG1221	Propionate catabolism operon regulatory protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01024	CDS	891	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01025	CDS	540				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01026	CDS	1170	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01027	CDS	1452	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01028	CDS	1887	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01029	CDS	1260	codB		COG1457	Cytosine permease
Sample_Maccabi_Ecoli_SeqPlate10_A3_01030	CDS	1284	codA	3.5.4.1	COG0402	Cytosine deaminase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01031	CDS	900	cynR_2			HTH-type transcriptional regulator CynR
Sample_Maccabi_Ecoli_SeqPlate10_A3_01032	CDS	660	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
Sample_Maccabi_Ecoli_SeqPlate10_A3_01033	CDS	471	cynS	4.2.1.104	COG1513	Cyanate hydratase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01034	CDS	1182	yycB		COG2807	putative transporter YycB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01035	CDS	612	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01036	CDS	1254	lacY			Lactose permease
Sample_Maccabi_Ecoli_SeqPlate10_A3_01037	CDS	3075	lacZ	3.2.1.23	COG3250	Beta-galactosidase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01038	CDS	1092	lacI		COG1609	Lactose operon repressor
Sample_Maccabi_Ecoli_SeqPlate10_A3_01039	CDS	948	yiaJ_1		COG1414	DNA-binding transcriptional repressor YiaJ
Sample_Maccabi_Ecoli_SeqPlate10_A3_01040	CDS	1665	mhpA	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01041	CDS	945	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01042	CDS	867	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01043	CDS	810	mhpD	4.2.1.80	COG3971	2-keto-4-pentenoate hydratase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01044	CDS	951	mhpF	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01045	CDS	1014	mhpE	4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01046	CDS	1212	mhpT			3-(3-hydroxy-phenyl)propionate transporter
Sample_Maccabi_Ecoli_SeqPlate10_A3_01047	CDS	540				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01048	CDS	834	frmB	3.1.2.12	COG0627	S-formylglutathione hydrolase FrmB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01049	CDS	1110		1.-.-.-		putative zinc-type alcohol dehydrogenase-like protein L498
Sample_Maccabi_Ecoli_SeqPlate10_A3_01050	CDS	276	frmR		COG1937	Transcriptional repressor FrmR
Sample_Maccabi_Ecoli_SeqPlate10_A3_01051	CDS	774				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01052	CDS	1197	icaA	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01053	CDS	672	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
Sample_Maccabi_Ecoli_SeqPlate10_A3_01054	CDS	963	tauA		COG4521	Taurine-binding periplasmic protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01055	CDS	768	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01056	CDS	828	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
Sample_Maccabi_Ecoli_SeqPlate10_A3_01057	CDS	852	tauD	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01058	CDS	975	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01059	CDS	2907	prn		COG3468	Pertactin autotransporter
Sample_Maccabi_Ecoli_SeqPlate10_A3_01060	CDS	624	iprA			Inhibitor of hydrogen peroxide resistance
Sample_Maccabi_Ecoli_SeqPlate10_A3_01061	CDS	1158	ampH	3.4.-.-	COG1680	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
Sample_Maccabi_Ecoli_SeqPlate10_A3_01062	CDS	1221	sbmA		COG1133	Peptide antibiotic transporter SbmA
Sample_Maccabi_Ecoli_SeqPlate10_A3_01063	CDS	1095				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01064	CDS	309	yaiY			Inner membrane protein YaiY
Sample_Maccabi_Ecoli_SeqPlate10_A3_01065	CDS	213				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01066	CDS	1095	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
Sample_Maccabi_Ecoli_SeqPlate10_A3_01067	CDS	261	iraP			Anti-adapter protein IraP
Sample_Maccabi_Ecoli_SeqPlate10_A3_01068	CDS	1416	phoA	3.1.3.1	COG1785	Alkaline phosphatase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01069	CDS	321	psiF			Phosphate starvation-inducible protein PsiF
Sample_Maccabi_Ecoli_SeqPlate10_A3_01070	CDS	1116	dgcC	2.7.7.65		putative diguanylate cyclase DgcC
Sample_Maccabi_Ecoli_SeqPlate10_A3_01071	CDS	810	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01072	CDS	459				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01073	CDS	525	aroL	2.7.1.71	COG0703	Shikimate kinase 2
Sample_Maccabi_Ecoli_SeqPlate10_A3_01074	CDS	192	yaiA			putative protein YaiA
Sample_Maccabi_Ecoli_SeqPlate10_A3_01075	CDS	678				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01076	CDS	285	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01077	CDS	183				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01078	CDS	978	rdgC		COG2974	Recombination-associated protein RdgC
Sample_Maccabi_Ecoli_SeqPlate10_A3_01079	CDS	909	mak	2.7.1.4	COG1940	Fructokinase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01080	CDS	1269	araJ		COG2814	Putative transporter AraJ
Sample_Maccabi_Ecoli_SeqPlate10_A3_01081	CDS	3144	sbcC		COG0419	Nuclease SbcCD subunit C
Sample_Maccabi_Ecoli_SeqPlate10_A3_01082	CDS	1203	sbcD		COG0420	Nuclease SbcCD subunit D
Sample_Maccabi_Ecoli_SeqPlate10_A3_01083	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01084	CDS	1296	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
Sample_Maccabi_Ecoli_SeqPlate10_A3_01085	CDS	1320	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01086	CDS	1374	proY		COG1113	Proline-specific permease ProY
Sample_Maccabi_Ecoli_SeqPlate10_A3_01087	CDS	1818	malZ	3.2.1.20	COG0366	Maltodextrin glucosidase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01088	CDS	1470				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01089	CDS	582	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01090	CDS	1071	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01091	CDS	1128	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01092	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
Sample_Maccabi_Ecoli_SeqPlate10_A3_01093	CDS	1815	secD		COG0342	Protein translocase subunit SecD
Sample_Maccabi_Ecoli_SeqPlate10_A3_01094	CDS	972	secF		COG0341	Protein translocase subunit SecF
Sample_Maccabi_Ecoli_SeqPlate10_A3_01095	CDS	348				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01096	CDS	885	tsx		COG3248	Nucleoside-specific channel-forming protein Tsx
Sample_Maccabi_Ecoli_SeqPlate10_A3_01097	CDS	540	yajI			putative lipoprotein YajI
Sample_Maccabi_Ecoli_SeqPlate10_A3_01098	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
Sample_Maccabi_Ecoli_SeqPlate10_A3_01099	CDS	1104	ribD		COG0117	Riboflavin biosynthesis protein RibD
Sample_Maccabi_Ecoli_SeqPlate10_A3_01100	CDS	471	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01101	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01102	CDS	978	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01103	CDS	516	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
Sample_Maccabi_Ecoli_SeqPlate10_A3_01104	CDS	1572				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01105	CDS	975	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
Sample_Maccabi_Ecoli_SeqPlate10_A3_01106	CDS	1863	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01107	CDS	900		2.5.1.-		Trans-prenyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01108	CDS	243	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
Sample_Maccabi_Ecoli_SeqPlate10_A3_01109	CDS	1449	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01110	CDS	591	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
Sample_Maccabi_Ecoli_SeqPlate10_A3_01111	CDS	912	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01112	CDS	492				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01113	CDS	1365	yajR		COG0477	Inner membrane transport protein YajR
Sample_Maccabi_Ecoli_SeqPlate10_A3_01114	CDS	891	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01115	CDS	330	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
Sample_Maccabi_Ecoli_SeqPlate10_A3_01116	CDS	615	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
Sample_Maccabi_Ecoli_SeqPlate10_A3_01117	CDS	1992	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
Sample_Maccabi_Ecoli_SeqPlate10_A3_01118	CDS	948	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
Sample_Maccabi_Ecoli_SeqPlate10_A3_01119	CDS	1476	ampG_1		COG0477	Anhydromuropeptide permease
Sample_Maccabi_Ecoli_SeqPlate10_A3_01120	CDS	579				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01121	CDS	315	bolA		COG0271	DNA-binding transcriptional regulator BolA
Sample_Maccabi_Ecoli_SeqPlate10_A3_01122	CDS	1299	tig	5.2.1.8	COG0544	Trigger factor
Sample_Maccabi_Ecoli_SeqPlate10_A3_01123	CDS	624	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Sample_Maccabi_Ecoli_SeqPlate10_A3_01124	CDS	1275	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Sample_Maccabi_Ecoli_SeqPlate10_A3_01125	CDS	2355	lon_1	3.4.21.53	COG0466	Lon protease
Sample_Maccabi_Ecoli_SeqPlate10_A3_01126	CDS	273	TF1_2			Transcription factor 1
Sample_Maccabi_Ecoli_SeqPlate10_A3_01127	CDS	1872	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
Sample_Maccabi_Ecoli_SeqPlate10_A3_01128	CDS	372			COG1555	putative protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01129	CDS	399	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
Sample_Maccabi_Ecoli_SeqPlate10_A3_01130	CDS	696	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01131	CDS	1701	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
Sample_Maccabi_Ecoli_SeqPlate10_A3_01132	CDS	819	cof	3.6.1.-	COG0561	HMP-PP phosphatase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01133	CDS	459	decR		COG1522	DNA-binding transcriptional activator DecR
Sample_Maccabi_Ecoli_SeqPlate10_A3_01134	CDS	1773	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
Sample_Maccabi_Ecoli_SeqPlate10_A3_01135	CDS	1782	mdlB	7.6.2.2	COG1132	Multidrug resistance-like ATP-binding protein MdlB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01136	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
Sample_Maccabi_Ecoli_SeqPlate10_A3_01137	CDS	1287	amtB			Ammonia channel
Sample_Maccabi_Ecoli_SeqPlate10_A3_01138	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
Sample_Maccabi_Ecoli_SeqPlate10_A3_01139	CDS	573	ybaY		COG3126	putative lipoprotein YbaY
Sample_Maccabi_Ecoli_SeqPlate10_A3_01140	CDS	312	atl		COG3695	DNA base-flipping protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01141	CDS	354	ybaA		COG5507	putative protein YbaA
Sample_Maccabi_Ecoli_SeqPlate10_A3_01142	CDS	1551	pdeB	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01143	CDS	471	ylaC			Inner membrane protein YlaC
Sample_Maccabi_Ecoli_SeqPlate10_A3_01144	CDS	552	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01145	CDS	219	hha			Hemolysin expression-modulating protein Hha
Sample_Maccabi_Ecoli_SeqPlate10_A3_01146	CDS	375	tomB			Hha toxicity modulator TomB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01147	CDS	3150	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01148	CDS	1194	acrA			Multidrug efflux pump subunit AcrA
Sample_Maccabi_Ecoli_SeqPlate10_A3_01149	CDS	648	acrR_1		COG1309	HTH-type transcriptional regulator AcrR
Sample_Maccabi_Ecoli_SeqPlate10_A3_01150	CDS	3363	mscK		COG3264	Mechanosensitive channel MscK
Sample_Maccabi_Ecoli_SeqPlate10_A3_01151	CDS	165				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01152	CDS	528	priC		COG3923	Primosomal replication protein N''
Sample_Maccabi_Ecoli_SeqPlate10_A3_01153	CDS	378	ybaN		COG2832	Inner membrane protein YbaN
Sample_Maccabi_Ecoli_SeqPlate10_A3_01154	CDS	552	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01155	CDS	1932	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
Sample_Maccabi_Ecoli_SeqPlate10_A3_01156	CDS	330	ybaB		COG0718	Nucleoid-associated protein YbaB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01157	CDS	606	recR		COG0353	Recombination protein RecR
Sample_Maccabi_Ecoli_SeqPlate10_A3_01158	CDS	1875	htpG		COG0326	Chaperone protein HtpG
Sample_Maccabi_Ecoli_SeqPlate10_A3_01159	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01160	CDS	963	hemH	4.99.1.1	COG0276	Ferrochelatase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01161	CDS	960		3.-.-.-		Putative alpha/beta hydrolase R526
Sample_Maccabi_Ecoli_SeqPlate10_A3_01162	CDS	1305	gsk	2.7.1.73	COG0524	Inosine-guanosine kinase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01163	CDS	1677	ybaL		COG1226	Putative cation/proton antiporter YbaL
Sample_Maccabi_Ecoli_SeqPlate10_A3_01164	CDS	1221	fsr			Fosmidomycin resistance protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01165	CDS	1653	ushA		COG0737	Protein UshA
Sample_Maccabi_Ecoli_SeqPlate10_A3_01166	CDS	480	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
Sample_Maccabi_Ecoli_SeqPlate10_A3_01167	CDS	795				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01168	CDS	2505	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01169	CDS	933	glsA1	3.5.1.2	COG2066	Glutaminase 1
Sample_Maccabi_Ecoli_SeqPlate10_A3_01170	CDS	1293	ybaT		COG0531	Inner membrane transport protein YbaT
Sample_Maccabi_Ecoli_SeqPlate10_A3_01171	CDS	1356	bepC			Outer membrane efflux protein BepC
Sample_Maccabi_Ecoli_SeqPlate10_A3_01172	CDS	20778				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01173	CDS	2163	ltxB	7.4.2.5	COG2274	Leukotoxin export ATP-binding protein LtxB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01174	CDS	1176	prsE			Type I secretion system membrane fusion protein PrsE
Sample_Maccabi_Ecoli_SeqPlate10_A3_01175	CDS	408	cueR		COG0789	HTH-type transcriptional regulator CueR
Sample_Maccabi_Ecoli_SeqPlate10_A3_01176	CDS	204				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01177	CDS	423				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01178	CDS	1416				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01179	CDS	363				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01180	CDS	459	ybbJ		COG1585	Inner membrane protein YbbJ
Sample_Maccabi_Ecoli_SeqPlate10_A3_01181	CDS	918	qmcA		COG0330	Protein QmcA
Sample_Maccabi_Ecoli_SeqPlate10_A3_01182	CDS	678	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
Sample_Maccabi_Ecoli_SeqPlate10_A3_01183	CDS	780	fetB		COG0390	putative iron export permease protein FetB
Sample_Maccabi_Ecoli_SeqPlate10_A3_01184	CDS	855				Thioredoxin domain-containing protein R362
Sample_Maccabi_Ecoli_SeqPlate10_A3_01185	CDS	771		1.-.-.-	COG4221	putative oxidoreductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01186	CDS	594	tesA	3.1.2.2	COG2755	Thioesterase 1/protease 1/lysophospholipase L1
Sample_Maccabi_Ecoli_SeqPlate10_A3_01187	CDS	687	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
Sample_Maccabi_Ecoli_SeqPlate10_A3_01188	CDS	2415				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_01189	CDS	1095	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01190	CDS	927	allS			HTH-type transcriptional activator AllS
Sample_Maccabi_Ecoli_SeqPlate10_A3_01191	CDS	483	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01192	CDS	816	allR		COG1414	HTH-type transcriptional repressor AllR
Sample_Maccabi_Ecoli_SeqPlate10_A3_01193	CDS	1782	gcl	4.1.1.47	COG3960	Glyoxylate carboligase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01194	CDS	777	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01195	CDS	879	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01196	CDS	1455	ybbW		COG1953	Putative allantoin permease
Sample_Maccabi_Ecoli_SeqPlate10_A3_01197	CDS	1362	allB	3.5.2.5	COG0044	Allantoinase
Sample_Maccabi_Ecoli_SeqPlate10_A3_01198	CDS	1302	ybbY		COG2233	Putative purine permease YbbY
